barcode	sub_category_slug	top_category_id	source
7290117621837	pets-main	18	shufersal
7290117622421	kitchen-main	20	shufersal
7290117622537	kitchen-main	20	shufersal
7290117622551	kitchen-main	20	shufersal
7290117622575	kitchen-main	20	shufersal
7290117622827	frozen-main	2	shufersal
7290117623756	kitchen-main	20	shufersal
7290117623862	kitchen-main	20	shufersal
7290117623909	kitchen-main	20	shufersal
7290117623916	kitchen-main	20	shufersal
7290117624005	kitchen-main	20	shufersal
7290117624012	kitchen-main	20	shufersal
7290117624029	kitchen-main	20	shufersal
7290117624036	kitchen-main	20	shufersal
7290117624425	kitchen-main	20	shufersal
7290117624456	kitchen-main	20	shufersal
7290117624838	frozen-main	2	shufersal
7290117624913	pets-main	18	shufersal
7290117624951	kitchen-main	20	shufersal
7290117625057	kitchen-main	20	shufersal
7290117625217	vitamins-main	9	shufersal
7290117625224	vitamins-main	9	shufersal
7290117625859	garden-main	24	shufersal
7290117625941	cooking-main	5	shufersal
7290117626023	kitchen-main	20	shufersal
7290117626344	garden-main	24	shufersal
7290117626368	garden-main	24	shufersal
7290117626375	garden-main	24	shufersal
7290117626443	household-main	19	shufersal
7290117626535	garden-main	24	shufersal
7290117627006	kitchen-main	20	shufersal
7290117627143	cooking-main	5	shufersal
7290117627150	vitamins-main	9	shufersal
7290117627167	vitamins-main	9	shufersal
7290117627174	vitamins-main	9	shufersal
7290117627198	vitamins-main	9	shufersal
7290117627310	household-main	19	shufersal
7290117627433	kitchen-main	20	shufersal
7290117627785	kitchen-main	20	shufersal
7290117628300	household-main	19	shufersal
7290117628324	household-main	19	shufersal
7290117628393	clothing-main	27	shufersal
7290117628409	clothing-main	27	shufersal
7290117628416	clothing-main	27	shufersal
7290117628423	clothing-main	27	shufersal
7290117628430	clothing-main	27	shufersal
7290117628614	pets-main	18	shufersal
7290117629109	kitchen-main	20	shufersal
7290117629376	kitchen-main	20	shufersal
7290117687277	garden-main	24	shufersal
7290117687307	garden-main	24	shufersal
7290117690710	garden-main	24	shufersal
7290117720011	pharmacy-main	16	shufersal
7290117720035	pharmacy-main	16	shufersal
7290117720066	cooking-main	5	shufersal
7290117720141	cooking-main	5	shufersal
7290117720158	cooking-main	5	shufersal
7290117720165	cooking-main	5	shufersal
7290117720172	household-main	19	shufersal
7290117720196	garden-main	24	shufersal
7290117720202	cooking-main	5	shufersal
7290117720257	pharmacy-main	16	shufersal
7290117720318	pharmacy-main	16	shufersal
7290117720325	household-main	19	shufersal
7290117720349	cooking-main	5	shufersal
7290117720356	cooking-main	5	shufersal
7290117720370	cooking-main	5	shufersal
7290117720394	cooking-main	5	shufersal
7290117720455	cooking-main	5	shufersal
7290117720479	pharmacy-main	16	shufersal
7290117720509	cooking-main	5	shufersal
7290117720516	cooking-main	5	shufersal
7290117720523	cooking-main	5	shufersal
7290117720530	cooking-main	5	shufersal
7290117720585	pharmacy-main	16	shufersal
7290117720608	snacks-main	7	shufersal
7290117720615	household-main	19	shufersal
7290117720622	household-main	19	shufersal
7290117720639	snacks-main	7	shufersal
7290117720646	snacks-main	7	shufersal
7290117720691	household-main	19	shufersal
7290117720721	snacks-main	7	shufersal
7290117720738	pharmacy-main	16	shufersal
7290117720745	pharmacy-main	16	shufersal
7290117720776	cooking-main	5	shufersal
7290117720783	household-main	19	shufersal
7290117720844	snacks-main	7	shufersal
7290117720868	snacks-main	7	shufersal
7290117720875	snacks-main	7	shufersal
7290117720899	snacks-main	7	shufersal
7290117720905	snacks-main	7	shufersal
7290117720912	snacks-main	7	shufersal
7290117720967	cooking-main	5	shufersal
7290117720974	cooking-main	5	shufersal
7290117720981	cooking-main	5	shufersal
7290117720998	snacks-main	7	shufersal
7290117721063	household-main	19	shufersal
7290117721070	household-main	19	shufersal
7290117721087	household-main	19	shufersal
7290117721124	kitchen-main	20	shufersal
7290117721155	household-main	19	shufersal
7290117721162	kitchen-main	20	shufersal
7290117721223	household-main	19	shufersal
7290117721230	household-main	19	shufersal
7290117721247	household-main	19	shufersal
7290117721278	household-main	19	shufersal
7290117721292	household-main	19	shufersal
7290117721308	household-main	19	shufersal
7290117721315	household-main	19	shufersal
7290117721322	household-main	19	shufersal
7290117721346	kitchen-main	20	shufersal
7290117721360	household-main	19	shufersal
7290117721384	kitchen-main	20	shufersal
7290117721407	snacks-main	7	shufersal
7290117721414	kitchen-main	20	shufersal
7290117721438	garden-main	24	shufersal
7290117727515	garden-main	24	shufersal
7290117727522	cooking-main	5	shufersal
7290117728239	snacks-main	7	shufersal
7290117728314	cooking-main	5	shufersal
7290117728338	snacks-main	7	shufersal
7290117728376	household-main	19	shufersal
7290117728383	household-main	19	shufersal
7290117728406	household-main	19	shufersal
7290117728413	household-main	19	shufersal
7290117728420	household-main	19	shufersal
7290117728772	household-main	19	shufersal
7290117728789	household-main	19	shufersal
7290117728796	household-main	19	shufersal
7290117783559	dairy-main	3	shufersal
7290117789933	frozen-main	2	shufersal
7290117789940	frozen-main	2	shufersal
7290117822371	fragrance-main	13	shufersal
7290117822388	fragrance-main	13	shufersal
7290117822395	fragrance-main	13	shufersal
7290117822418	fragrance-main	13	shufersal
7290117822425	fragrance-main	13	shufersal
7290117860045	living-room-main	23	shufersal
7290117860090	living-room-main	23	shufersal
7290117860144	living-room-main	23	shufersal
7290117860199	living-room-main	23	shufersal
7290117860243	living-room-main	23	shufersal
7290117860298	living-room-main	23	shufersal
7290117860892	living-room-main	23	shufersal
7290117860946	living-room-main	23	shufersal
7290117860991	living-room-main	23	shufersal
7290117902936	fragrance-main	13	shufersal
7290117904930	fragrance-main	13	shufersal
7290117905494	fragrance-main	13	shufersal
7290117907559	skincare-main	12	shufersal
7290117907566	skincare-main	12	shufersal
7290117907573	skincare-main	12	shufersal
7290117907580	skincare-main	12	shufersal
7290117907597	skincare-main	12	shufersal
7290117907603	skincare-main	12	shufersal
7290117907627	skincare-main	12	shufersal
7290117907641	skincare-main	12	shufersal
7290117907658	skincare-main	12	shufersal
7290117907665	skincare-main	12	shufersal
7290117907856	electronics-main	26	shufersal
7290117909270	electronics-main	26	shufersal
7290117960141	fragrance-main	13	shufersal
7290117960158	fragrance-main	13	shufersal
7290117960165	fragrance-main	13	shufersal
7290117960783	fragrance-main	13	shufersal
7290118050018	household-main	19	shufersal
7290118050025	household-main	19	shufersal
7290118330134	garden-main	24	shufersal
7290118330189	garden-main	24	shufersal
7290118330790	garden-main	24	shufersal
7290118330882	garden-main	24	shufersal
7290118330981	garden-main	24	shufersal
7290118371595	garden-main	24	shufersal
7290118371601	garden-main	24	shufersal
7290118371977	garden-main	24	shufersal
7290118372103	garden-main	24	shufersal
7290118372387	garden-main	24	shufersal
7290118372479	snacks-main	7	shufersal
7290118372530	cooking-main	5	shufersal
7290118373070	snacks-main	7	shufersal
7290118374213	snacks-main	7	shufersal
7290118374251	snacks-main	7	shufersal
7290118374268	snacks-main	7	shufersal
7290118374275	snacks-main	7	shufersal
7290118374701	garden-main	24	shufersal
7290118374794	garden-main	24	shufersal
7290118375517	garden-main	24	shufersal
7290118375555	garden-main	24	shufersal
7290118375821	garden-main	24	shufersal
7290118375937	cooking-main	5	shufersal
7290118375944	cooking-main	5	shufersal
7290118375951	cooking-main	5	shufersal
7290118376064	garden-main	24	shufersal
7290118376118	garden-main	24	shufersal
7290118376125	garden-main	24	shufersal
7290118376170	garden-main	24	shufersal
7290118376187	garden-main	24	shufersal
7290118376675	snacks-main	7	shufersal
7290118376972	garden-main	24	shufersal
7290118377054	snacks-main	7	shufersal
7290118377382	garden-main	24	shufersal
7290118377399	garden-main	24	shufersal
7290118377405	garden-main	24	shufersal
7290118377665	snacks-main	7	shufersal
7290118377702	garden-main	24	shufersal
7290118377726	garden-main	24	shufersal
7290118378198	cooking-main	5	shufersal
7290118378259	snacks-main	7	shufersal
7290118378266	snacks-main	7	shufersal
7290118378518	cooking-main	5	shufersal
7290118378525	cooking-main	5	shufersal
7290118378532	household-main	19	shufersal
7290118378556	household-main	19	shufersal
7290118378563	snacks-main	7	shufersal
7290118378587	cooking-main	5	shufersal
7290118378594	cooking-main	5	shufersal
7290118378600	garden-main	24	shufersal
7290118378617	garden-main	24	shufersal
7290118378891	cooking-main	5	shufersal
7290118378914	cooking-main	5	shufersal
7290118379034	bread-main	6	shufersal
7290118379041	household-main	19	shufersal
7290118379058	household-main	19	shufersal
7290118379065	cooking-main	5	shufersal
7290118379072	cooking-main	5	shufersal
7290118379157	garden-main	24	shufersal
7290118379416	cooking-main	5	shufersal
7290118379423	cooking-main	5	shufersal
7290118420057	electronics-main	26	shufersal
7290118420163	meat-main	4	shufersal
7290118420217	electronics-main	26	shufersal
7290118420552	electronics-main	26	shufersal
7290118420811	electronics-main	26	shufersal
7290118422129	electronics-main	26	shufersal
7290118422204	electronics-main	26	shufersal
7290118422426	electronics-main	26	shufersal
7290118422501	electronics-main	26	shufersal
7290118422525	electronics-main	26	shufersal
7290118422617	electronics-main	26	shufersal
7290118422723	electronics-main	26	shufersal
7290118422747	snacks-imported	7	tiv_taam
7290118422761	electronics-main	26	shufersal
7290118422907	electronics-main	26	shufersal
7290118423140	fragrance-main	13	shufersal
7290118423669	electronics-main	26	shufersal
7290118423812	meat-main	4	shufersal
7290118423881	meat-main	4	shufersal
7290118423904	electronics-main	26	shufersal
7290118423966	electronics-main	26	shufersal
7290118424048	electronics-main	26	shufersal
7290118424062	snacks-imported	7	tiv_taam
7290118424086	snacks-imported	7	tiv_taam
7290118424109	snacks-imported	7	tiv_taam
7290118424956	electronics-main	26	shufersal
7290118424987	meat-main	4	shufersal
7290118425007	meat-main	4	shufersal
7290118425021	meat-main	4	shufersal
7290118425526	fragrance-main	13	shufersal
7290118425601	electronics-main	26	shufersal
7290118425625	fragrance-main	13	shufersal
7290118425649	fragrance-main	13	shufersal
7290118425663	fragrance-main	13	shufersal
7290118426479	meat-main	4	shufersal
7290118426493	meat-main	4	shufersal
7290118426516	electronics-main	26	shufersal
7290118426530	electronics-main	26	shufersal
7290118426615	electronics-main	26	shufersal
7290118426653	electronics-main	26	shufersal
7290118426844	fragrance-main	13	shufersal
7290118427001	snacks-imported	7	tiv_taam
7290118427094	electronics-main	26	shufersal
7290118427223	electronics-main	26	shufersal
7290118427285	electronics-main	26	shufersal
7290118427322	electronics-main	26	shufersal
7290118427445	electronics-main	26	shufersal
7290118427568	fragrance-main	13	shufersal
7290118427582	fragrance-main	13	shufersal
7290118427629	fragrance-main	13	shufersal
7290118427643	fragrance-main	13	shufersal
7290118428350	electronics-main	26	shufersal
7290118428374	electronics-main	26	shufersal
7290118428572	snacks-imported	7	tiv_taam
7290118428596	clothing-main	27	shufersal
7290118428855	meat-main	4	shufersal
7290118428879	makeup-main	14	shufersal
7290118428893	meat-main	4	shufersal
7290118428916	makeup-main	14	shufersal
7290118429005	meat-main	4	shufersal
7290118429135	fragrance-main	13	shufersal
7290118429340	meat-main	4	shufersal
7290118450009	kitchen-main	20	shufersal
7290118450108	garden-main	24	shufersal
7290118450917	frozen-main	2	shufersal
7290118450924	kitchen-main	20	shufersal
7290118451150	kitchen-main	20	shufersal
7290118451235	kitchen-main	20	shufersal
7290118451310	kitchen-main	20	shufersal
7290118451365	kitchen-main	20	shufersal
7290118451716	kitchen-main	20	shufersal
7290118452003	frozen-main	2	shufersal
7290118452102	frozen-main	2	shufersal
7290118452232	kitchen-main	20	shufersal
7290118452430	household-main	19	shufersal
7290118452478	kitchen-main	20	shufersal
7290118453260	kitchen-main	20	shufersal
7290118453338	kitchen-main	20	shufersal
7290118454120	garden-main	24	shufersal
7290118454205	cooking-main	5	shufersal
7290118454571	kitchen-main	20	shufersal
7290118456872	kitchen-main	20	shufersal
7290118456889	kitchen-main	20	shufersal
7290118458098	kitchen-main	20	shufersal
7290118550075	organic-main	10	shufersal
7290118550099	organic-main	10	shufersal
7290118550174	organic-main	10	shufersal
7290118550181	organic-main	10	shufersal
7290118550303	organic-main	10	shufersal
7290118550310	organic-main	10	shufersal
7290118550327	organic-main	10	shufersal
7290118550334	organic-main	10	shufersal
7290118550389	fragrance-main	13	shufersal
7290118550396	fragrance-main	13	shufersal
7290118550402	fragrance-main	13	shufersal
7290118550419	living-room-main	23	shufersal
7290118550426	living-room-main	23	shufersal
7290118550846	living-room-main	23	shufersal
7290118550907	organic-main	10	shufersal
7290118552147	organic-main	10	shufersal
7290118552178	organic-main	10	shufersal
7290118552185	organic-main	10	shufersal
7290118570172	cooking-main	5	shufersal
7290118814016	makeup-main	14	shufersal
7290118814061	makeup-main	14	shufersal
7290118815266	makeup-main	14	shufersal
7290118816065	makeup-main	14	shufersal
7290118816713	makeup-main	14	shufersal
7290118816867	makeup-main	14	shufersal
7290118817314	makeup-main	14	shufersal
7290118817369	makeup-main	14	shufersal
7290118817567	makeup-main	14	shufersal
7290118817819	makeup-main	14	shufersal
7290118818113	makeup-main	14	shufersal
7290118818151	makeup-main	14	shufersal
7290118818205	makeup-main	14	shufersal
7290118818564	makeup-main	14	shufersal
7290118818809	makeup-main	14	shufersal
7290118818854	makeup-main	14	shufersal
7290118818908	makeup-main	14	shufersal
7290118818953	makeup-main	14	shufersal
7290118819103	makeup-main	14	shufersal
7290118819400	makeup-main	14	shufersal
7290118819950	makeup-main	14	shufersal
7290118871804	frozen-main	2	shufersal
7290118871811	frozen-main	2	shufersal
7290118872382	frozen-main	2	shufersal
7290118874997	electronics-main	26	shufersal
